Geo Point;Geo Shape;insee;emp2006;emp2007;emp2008;emp2009;emp2010;emp2011;emp2012;emp2013;emp2014;emp2015;objectid_1;objectid;emp1999;emp1990;emp1982;emp1975;emp2016;emp2017
48.7733625719, 2.48776753678;"{""coordinates"": [[2.487767536776803, 48.77336257185455]], ""type"": ""MultiPoint""}";94011;9207.630004;9315.624304;9113.979127;9101.608875;8966.312996;8875.21;9011.04;9056.29592919;9005.1496;9019.07302844;1061;1061;8298;9067;6692;5885;8813.79621783;8933.24430911
48.7455119046, 2.4890472159;"{""coordinates"": [[2.489047215895593, 48.74551190458955]], ""type"": ""MultiPoint""}";94044;5528.231086;5374.658798;5413.142107;5302.542685;5569.595481;5532.44;5635.32;5739.36441494;5810.591844;5838.5720243;1077;1077;5576;6019;5976;5795;6062.09924321;6169.05406823
48.785819653, 2.53965053624;"{""coordinates"": [[2.5396505362448, 48.785819653025804]], ""type"": ""MultiPoint""}";94055;2108.001679;2227.672912;2352.82063;2391.998534;2795.195171;2735.79;2624.82;2673.48733057;2634.707976;2231.78162293;1084;1084;2200;2391;1900;2285;2251.57338169;2293.31944059
48.7419009102, 2.44910779434;"{""coordinates"": [[2.449107794340425, 48.741900910220174]], ""type"": ""MultiPoint""}";94078;11584.767238;11679.957973;11561.646479;11272.286784;11496.96335;11590.68;11569.09;11244.9735667;11044.923841;10629.8221039;1100;1100;10546;10556;10168;10935;10325.0888882;10379.0806856
49.08538798, 1.97487061047;"{""coordinates"": [[1.974870610472902, 49.085387979974755]], ""type"": ""MultiPoint""}";95002;71.511449;79.685149;89.428595;97.458023;108.952311;111.82;99.22;157.58594766;161.713318;178.99096832;1104;1104;103;101;76;135;188.44318062;196.21967965
49.140800755, 2.37951183682;"{""coordinates"": [[2.379511836818522, 49.1408007549513]], ""type"": ""MultiPoint""}";95026;369.726474;409.82859;431.98739;449.238883;445.776559;411.3;395.1;411.48407089;405.618337;414.7254111;1113;1113;466;409;380;605;442.76182248;435.8207516
49.1655329174, 2.30186426279;"{""coordinates"": [[2.301864262785048, 49.165532917424805]], ""type"": ""MultiPoint""}";95058;709.967817;707.550529;781.933207;783.195226;788.612428;622.15;650.08;622.1885334;650.956477;665.45121121;1124;1124;542;498;364;575;710.95934885;706.75532701
49.1922863122, 2.07015698735;"{""coordinates"": [[2.070156987347716, 49.19228631218379]], ""type"": ""MultiPoint""}";95059;17.139223;17.950828;18.682085;18.683863;20.715028;19.82;21.95;24.19386026;24.160697;27.69021744;1125;1125;25;27;32;95;31.01028944;28.02143762
49.1425151837, 2.22834886603;"{""coordinates"": [[2.228348866032382, 49.14251518370378]], ""type"": ""MultiPoint""}";95134;757.270186;772.593513;815.278672;830.630637;862.76983;834.96;819.35;811.06824829;857.925714;828.20191563;1141;1141;804;769;676;565;835.98364684;865.84227237
48.9879832104, 2.25666113349;"{""coordinates"": [[2.256661133486225, 48.98798321037606]], ""type"": ""MultiPoint""}";95219;6549.76391;6419.375303;6336.386765;6377.227414;6266.356885;6200.93;6297.88;6441.35528923;6494.31628;6697.10090584;1168;1168;6003;5136;4108;3625;6844.15648749;6901.3622674
48.9883172127, 2.22419033631;"{""coordinates"": [[2.22419033630909, 48.988317212727765]], ""type"": ""MultiPoint""}";95252;5756.714839;5988.380357;6024.607484;6207.351193;6285.173956;6509.94;6321.18;6512.05689422;6539.700503;6547.84583355;1172;1172;5579;5765;4100;3315;6557.5133093;6542.05911171
49.0663467507, 1.87026004095;"{""coordinates"": [[1.870260040949777, 49.06634675073984]], ""type"": ""MultiPoint""}";95253;25.492108;25.796935;26.826895;28.830505;27.253969;27.44;35.26;36.63420805;33.986382;35.1301611;1173;1173;58;45;92;50;40.22046244;33.88797037
49.1578186568, 2.14639921841;"{""coordinates"": [[2.146399218408046, 49.15781865683094]], ""type"": ""MultiPoint""}";95258;39.016749;37.681533;37.562895;32.935973;33.085172;30.71;32.66;35.40866663;36.573828;38.23797583;1177;1177;33;53;72;40;42.32442816;38.39166637
48.9704263637, 2.40457970713;"{""coordinates"": [[2.404579707128303, 48.970426363691274]], ""type"": ""MultiPoint""}";95268;8451.622896;8552.877424;8760.001921;8671.515424;8404.583427;8526.45;8350.05;8238.66338444;8117.153341;8406.17724579;1178;1178;7789;8331;5504;4765;8284.2735542;8534.92938632
49.1592783011, 1.81047334822;"{""coordinates"": [[1.810473348223376, 49.159278301092804]], ""type"": ""MultiPoint""}";95355;2463.633839;2543.174613;2584.238926;2647.642738;2664.859386;2659.85;2459.16;2431.90512174;2371.813065;2324.83935062;1204;1204;2115;1980;1404;1410;2304.98856418;2151.99100869
49.0699769753, 2.41751121713;"{""coordinates"": [[2.417511217134433, 49.06997697528783]], ""type"": ""MultiPoint""}";95365;42.969563;45.650007;50.424458;48.851047;48.725588;52.88;70.56;73.56241025;72.245119;70.07972084;1205;1205;39;49;72;95;68.77542005;68.24364125
49.0147223967, 2.28984319208;"{""coordinates"": [[2.289843192080945, 49.01472239671475]], ""type"": ""MultiPoint""}";95426;508.788205;519.441377;534.718047;523.872901;571.26359;594.26;587.52;615.39358554;621.374091;620.23776079;1218;1218;450;702;600;610;588.01878038;575.01919445
49.0904186209, 2.27680755248;"{""coordinates"": [[2.276807552483968, 49.09041862094726]], ""type"": ""MultiPoint""}";95445;50.010588;51.954861;50.101728;57.503054;56.25092;55.32;57.13;57.11220725;54.259181;53.47901497;1225;1225;70;92;64;60;51.05101144;50.40267922
49.1428539458, 1.72222717787;"{""coordinates"": [[1.722227177870909, 49.14285394583841]], ""type"": ""MultiPoint""}";95462;59.416412;61.687818;56.230609;49.62627;41.41396;42.85;45.16;44.04854657;44.093181;42.34528041;1232;1232;51;54;80;60;38.57102076;34.13808747
49.0359818814, 2.41485100323;"{""coordinates"": [[2.414851003227789, 49.03598188143869]], ""type"": ""MultiPoint""}";95492;28.065216;33.834834;33.855756;27.681654;28.114223;34.12;57.29;57.92608886;50.512269;51.65049132;1240;1240;47;39;44;40;49.41088103;24.78028372
49.0668682895, 2.488509267;"{""coordinates"": [[2.488509266996092, 49.06686828952437]], ""type"": ""MultiPoint""}";95509;312.956255;314.306179;317.296404;333.562821;343.98354;356.55;360.54;402.06033888;393.920069;371.85306182;1244;1244;261;216;208;135;368.29932919;358.57736557
49.0444890346, 2.12916612761;"{""coordinates"": [[2.129166127606161, 49.04448903456216]], ""type"": ""MultiPoint""}";95572;21847.358509;21516.308268;21345.329549;21511.546615;21203.516622;20697.06;20643.34;20483.5979356;20167.090527;20002.0809922;1257;1257;17909;16747;13256;7800;19926.3506266;19990.3279003
49.0079900528, 2.40372104592;"{""coordinates"": [[2.403721045920538, 49.00799005282944]], ""type"": ""MultiPoint""}";95680;5127.423261;5246.744556;5341.498243;5496.23745;5640.818085;5951.11;5844.63;5917.78667925;5828.202412;5581.21670258;1285;1285;4671;4587;3852;3590;5314.27476217;5316.70976993
49.0745521625, 2.38659477461;"{""coordinates"": [[2.386594774606677, 49.07455216251711]], ""type"": ""MultiPoint""}";95682;56.854907;55.045261;51.004539;56.049051;43.581333;43.83;40.74;39.46821195;36.756061;44.60334337;1286;1286;64;52;48;30;39.45231512;37.5731533
48.8682930894, 2.34271401906;"{""coordinates"": [[2.342714019064471, 48.86829308937075]], ""type"": ""MultiPoint""}";75102;58347.552984;58870.281361;59833.495142;59968.008837;59962.638924;59435.25;58925.78;59141.0258305;59537.218396;59809.982131;2;2;57608;81805;90448;100080;61152.9906933;63380.9608167
48.8349661717, 2.42135019708;"{""coordinates"": [[2.42135019708304, 48.83496617167275]], ""type"": ""MultiPoint""}";75112;119824.733964;120443.220752;120697.274831;121220.250394;122189.630799;121634.65;123553.22;122944.372219;122214.157998;120762.142943;12;12;113223;98305;89492;89810;120689.4432;120333.764245
48.8604186791, 2.26193157768;"{""coordinates"": [[2.261931577679123, 48.86041867907003]], ""type"": ""MultiPoint""}";75116;118042.565893;119805.75238;120500.461587;121566.414432;121725.093447;119932.44;118510.48;117758.733118;116848.576215;116550.848902;16;16;111887;120450;122112;125805;116987.348472;118108.64498
48.8634921574, 2.40119792711;"{""coordinates"": [[2.401197927112627, 48.863492157384236]], ""type"": ""MultiPoint""}";75120;76327.178191;76272.259384;77594.344213;79183.368955;79427.292224;79522.95;81028.91;79397.0292012;78033.642004;77326.8691645;20;20;62784;59272;52584;60710;76075.3566793;74471.9251229
48.3979640093, 3.19289194294;"{""coordinates"": [[3.192891942941788, 48.397964009310584]], ""type"": ""MultiPoint""}";77025;109.15367;94.207048;95.814326;94.014038;96.873646;93.81;91.04;94.45221417;97.946547;91.41444121;44;44;104;116;100;90;99.18986197;85.30120067
48.6021627767, 3.42079008588;"{""coordinates"": [[3.420790085876937, 48.60216277672715]], ""type"": ""MultiPoint""}";77026;49.630205;49.992976;52.186623;52.484767;57.938638;61.93;66.01;62.58284585;65.20482;54.59876468;45;45;61;74;96;100;51.60861895;47.1773901
48.6419846484, 2.86268138697;"{""coordinates"": [[2.862681386965297, 48.64198464837122]], ""type"": ""MultiPoint""}";77029;6.977718;6.087528;14.464524;14.256249;14.021975;12.29;12.2;14.27536232;14.637681;15.98617504;47;47;28;20;20;35;15.92068114;15.85507246
48.6755404962, 2.92845375504;"{""coordinates"": [[2.928453755036229, 48.67554049623288]], ""type"": ""MultiPoint""}";77031;149.004009;139.798084;125.795939;117.813047;111.045239;92.15;88.5;97.18366242;86.901377;88.87372864;49;49;144;142;120;120;95.81474783;94.92925742
48.5682191026, 2.86744843802;"{""coordinates"": [[2.867448438015827, 48.56821910264155]], ""type"": ""MultiPoint""}";77044;105.957254;106.530502;105.980384;95.333979;90.431305;97.9;96.49;103.20232118;128.765036;147.93411258;62;62;103;108;64;150;142.47167238;153.03208912
48.2331738825, 2.52481452407;"{""coordinates"": [[2.524814524067138, 48.23317388254239]], ""type"": ""MultiPoint""}";77056;11.155173;10.248527;6.008;5.910597;5.805195;8.5;9.74;13.8547968;15.054678;16.08410138;74;74;22;34;72;30;16.07732587;15.16794785
48.3647767681, 2.99054245185;"{""coordinates"": [[2.99054245184536, 48.3647767681291]], ""type"": ""MultiPoint""}";77061;839.279546;844.456989;847.986557;887.941101;837.593081;812.66;800.67;806.20904317;725.916396;708.15408197;79;79;640;624;568;335;689.39253685;680.65514564
48.8481663789, 2.5964401662;"{""coordinates"": [[2.59644016619953, 48.84816637887144]], ""type"": ""MultiPoint""}";77083;9632.885786;9596.944858;9654.243369;9935.516033;9868.978988;9855.63;9882.26;9884.1072116;9657.182873;9597.92147487;99;99;8090;4406;2216;1970;9391.59646383;9499.30541873
48.5582679799, 3.17917771175;"{""coordinates"": [[3.179177711754419, 48.55826797990504]], ""type"": ""MultiPoint""}";77090;12.975622;9;10.545827;10.806221;8.588936;8.82;12.53;15.55999861;15.638572;18.31896111;106;106;13;21;12;20;20.15362702;20.15664775
48.7509059083, 3.26304457916;"{""coordinates"": [[3.263044579157425, 48.7509059082919]], ""type"": ""MultiPoint""}";77097;19.915407;21.846919;22.915695;25.957387;29.098637;28.57;29.08;30.27304777;32.559155;32.22341681;112;112;28;34;16;25;31.01756151;31.01132274
49.0617361892, 2.88422379303;"{""coordinates"": [[2.884223793030027, 49.061736189158914]], ""type"": ""MultiPoint""}";77163;16.738647;17.00552;18.95573;18.845757;20.98125;23.28;28.56;28.93258084;29.859329;33.91384752;175;175;18;26;28;30;33.06782873;30.1915931
48.4399821232, 3.12409549511;"{""coordinates"": [[3.124095495113314, 48.43998212324019]], ""type"": ""MultiPoint""}";77167;40.942353;38.970138;39.10057;38.864016;36.435614;39;39.49;40.728178;29.341968;29.70658924;178;178;49;58;44;50;29.93291209;28.74915049
48.4604799628, 3.26301000979;"{""coordinates"": [[3.263010009785508, 48.46047996283505]], ""type"": ""MultiPoint""}";77174;42.636109;46.590581;46.094369;46.911942;45.800359;49.88;48.8;49.15170834;48.072289;47.93034902;184;184;51;57;56;30;44.78265455;40.1165509
48.7797782362, 2.76835109561;"{""coordinates"": [[2.768351095610118, 48.7797782361943]], ""type"": ""MultiPoint""}";77177;148.217464;147.070303;148.395972;135.063926;122.900762;121.97;121.4;122.38638352;140.921994;137.67945464;187;187;112;128;84;95;128.51057819;129.72328127
48.7339334691, 2.63918241472;"{""coordinates"": [[2.639182414722273, 48.733933469111896]], ""type"": ""MultiPoint""}";77180;870.148488;850.443197;833.564847;843.108735;825.641982;811.2;800.97;778.35694501;758.264672;749.80015626;190;190;800;563;496;360;746.81402738;724.36405161
48.9539626624, 3.12843204968;"{""coordinates"": [[3.128432049677692, 48.95396266244133]], ""type"": ""MultiPoint""}";77183;2739.202703;2791.461316;2790.153268;2853.965294;2842.092743;2787.83;2793.02;2817.70202025;2804.87101;2776.54090622;193;193;2632;2949;2696;2985;2636.70800234;2633.65256609
48.3098007448, 2.91688149258;"{""coordinates"": [[2.91688149257977, 48.30980074475656]], ""type"": ""MultiPoint""}";77184;49.280486;44.354604;48.759983;47.944147;49.492977;47.75;51.88;73.10668799;76.562794;77.6353815;194;194;51;64;72;65;79.40030629;78.88255357
49.0352040887, 2.84315734027;"{""coordinates"": [[2.84315734027492, 49.035204088742084]], ""type"": ""MultiPoint""}";77205;12.739734;10.877945;12.042778;12.051555;12.258933;15.4;21.95;20.84753364;19.514205;18.92701958;214;214;18;12;24;30;14.9405238;8.06122252
48.748599799, 2.72627804825;"{""coordinates"": [[2.726278048245227, 48.748599799006996]], ""type"": ""MultiPoint""}";77215;2890.099285;2885.875109;2900.589427;2891.355438;2942.109833;2895.44;2844.89;2854.05353822;2903.705319;2921.35334031;223;223;3202;2731;2080;1635;2968.04071969;2932.06940571
48.6357363664, 2.80035470842;"{""coordinates"": [[2.800354708415753, 48.635736366361314]], ""type"": ""MultiPoint""}";77222;498.16101;513.296686;537.075717;535.756149;567.065598;532.64;551.53;555.47790544;571.646449;584.25699032;230;230;450;516;596;700;585.54434363;605.47009334
48.9966850952, 2.79068924329;"{""coordinates"": [[2.790689243294817, 48.996685095160544]], ""type"": ""MultiPoint""}";77233;45.082954;49.958204;46.594912;44.504451;46.072406;45.26;44.17;45.97850564;50.40374;49.72486674;241;241;78;31;36;25;50.37325489;46.85493888
48.9025124173, 3.11274453285;"{""coordinates"": [[3.112744532848034, 48.90251241729233]], ""type"": ""MultiPoint""}";77238;841.81276;862.498297;877.847054;889.612198;941.600617;917.25;904.33;906.39137253;885.590185;939.59394531;246;246;845;944;924;1245;920.50364245;924.54374782
48.7303631984, 3.26810037103;"{""coordinates"": [[3.268100371034095, 48.73036319843402]], ""type"": ""MultiPoint""}";77250;16.933904;17.696478;17.560641;12.45855;12.195273;13.74;13.88;16.16361025;24.321728;25.11149563;258;258;28;22;4;35;25.06498498;27.92542473
48.5550615534, 3.15166039738;"{""coordinates"": [[3.151660397378279, 48.55506155338916]], ""type"": ""MultiPoint""}";77272;128.474884;129.64787;135.10474;148.87223;153.806762;151.23;159.89;140.90330043;131.128292;128.07238766;280;280;142;117;100;140;134.91120226;96.32782101
48.724510514, 2.88906877788;"{""coordinates"": [[2.889068777884243, 48.72451051401283]], ""type"": ""MultiPoint""}";77277;226.41815;211.310237;194.972232;195.52107;178.868398;155.55;160.96;174.39427485;188.675236;196.84130146;285;285;199;233;176;145;207.15590802;214.12926341
48.7742782463, 3.1612193035;"{""coordinates"": [[3.161219303498478, 48.77427824628719]], ""type"": ""MultiPoint""}";77278;86.782268;87.509109;86.289753;77.971499;78.425474;81.58;89.07;74.28259936;77.434871;98.31565821;286;286;56;50;72;55;107.56250915;100.76151399
49.0700635439, 3.02485993335;"{""coordinates"": [[3.024859933350256, 49.07006354393169]], ""type"": ""MultiPoint""}";77283;54.018386;55.096564;55.347644;64.49408;64.367119;71.89;70;70.41465928;81.79009;81.88466343;291;291;62;104;92;170;78.27682322;78.01273746
48.9781393281, 2.61241119482;"{""coordinates"": [[2.612411194823536, 48.978139328074306]], ""type"": ""MultiPoint""}";77294;9482.365618;9560.570926;9731.253802;9863.397376;9669.765251;9587.85;9361.68;9227.22194462;9169.960153;9167.08606336;302;302;8874;5594;3636;2815;9292.80771706;9559.15137139
48.4916554555, 3.14020379695;"{""coordinates"": [[3.140203796953244, 48.49165545554532]], ""type"": ""MultiPoint""}";77298;31.045096;31.301631;40.312249;41.757971;44.9965;52.58;54.7;45.72833468;42.693673;40.24653014;306;306;28;55;84;60;33.82333301;38.44463196
48.3540815852, 2.82124586163;"{""coordinates"": [[2.821245861632332, 48.35408158518691]], ""type"": ""MultiPoint""}";77316;3805.548416;3818.267801;3734.853699;3743.195673;3751.725601;3785.37;3764.32;3832.19020141;3841.567925;3593.57687027;323;323;3556;3415;3432;3060;3461.42323767;3360.04962674
48.5819960605, 2.54847088296;"{""coordinates"": [[2.548470882955859, 48.581996060450166]], ""type"": ""MultiPoint""}";77326;567.675712;588.628253;608.208737;592.346905;575.724296;593.28;570.38;554.49410475;581.920237;720.43973748;332;332;469;559;160;45;718.99094578;711.35421639
48.9281136202, 2.89855488903;"{""coordinates"": [[2.898554889034882, 48.92811362024204]], ""type"": ""MultiPoint""}";77330;1097.67608;1140.503634;1140.86972;1165.256496;1250.849466;1265.65;1278.14;1390.08403948;1416.496074;1469.17594405;336;336;922;915;560;570;1544.68572721;1549.60414387
48.8460471874, 2.61937753925;"{""coordinates"": [[2.619377539253078, 48.84604718739286]], ""type"": ""MultiPoint""}";77337;9454.532;8948.799127;8968.627061;9139.827912;8801.586813;8781.75;8849.8;8970.09033715;8549.746583;8505.85626982;342;342;8996;6954;2984;1080;8469.13201969;8385.83773197
48.2412232897, 2.85401461241;"{""coordinates"": [[2.854014612408282, 48.24122328972313]], ""type"": ""MultiPoint""}";77353;63.044719;58.724388;59.291478;55.125294;56.605153;55;58.48;57.32692397;51.302397;49.82817631;356;356;78;73;52;65;47.62549838;43.09007292
48.4684785176, 2.86428194546;"{""coordinates"": [[2.86428194545903, 48.468478517611416]], ""type"": ""MultiPoint""}";77354;169.63844;167.723201;170.291566;150.737204;163.958002;172.28;193.96;201.22584997;199.109862;194.76953754;357;357;175;173;196;170;192.06317616;173.77740261
48.9911363108, 2.85832466869;"{""coordinates"": [[2.858324668693473, 48.99113631081733]], ""type"": ""MultiPoint""}";77358;99.381113;114.074879;128.195159;135.078559;148.159802;142.77;134.66;126.76561582;118.619012;112.79545085;361;361;72;126;132;120;125.77764064;117.70902288
48.8179059959, 3.00647413667;"{""coordinates"": [[3.006474136672917, 48.817905995942226]], ""type"": ""MultiPoint""}";77371;299.719209;330.14959;345.882673;328.858016;333.940861;346.89;328.6;330.69008961;396.253431;412.72653659;373;373;291;348;516;450;407.57486482;403.01516342
48.5408213117, 3.07313998521;"{""coordinates"": [[3.073139985212806, 48.54082131168014]], ""type"": ""MultiPoint""}";77383;85.685332;90.218198;88.086658;84.513279;75.548852;86.59;87.79;89.12502798;109.778752;109.15197755;384;384;78;106;112;55;101.95141857;104.94032576
48.2203004056, 2.82440978123;"{""coordinates"": [[2.82440978123347, 48.22030040559441]], ""type"": ""MultiPoint""}";77387;71.132706;60.738475;66.224962;67.252228;73.750146;65.9;70.93;69.94052215;73.199172;62.91058718;388;388;70;65;80;65;65.91519738;57.58732982
48.7897777168, 2.66095952904;"{""coordinates"": [[2.660959529039999, 48.789777716837705]], ""type"": ""MultiPoint""}";77390;4737.961888;4709.7231;4697.401285;4719.724168;4730.165045;4693.97;4811.98;4819.21250585;4903.351173;4875.11932178;391;391;4776;3607;2364;1225;4882.22233568;4869.31006281
48.5913430499, 3.28966768682;"{""coordinates"": [[3.289667686821886, 48.59134304991656]], ""type"": ""MultiPoint""}";77391;30.895702;30.444046;28.933992;35.309114;36.404511;35.25;46.44;50.83376034;46.967957;48.16580176;392;392;40;47;40;45;43.50495822;40.5642237
48.5344474979, 3.2599838996;"{""coordinates"": [[3.25998389960029, 48.534447497852405]], ""type"": ""MultiPoint""}";77404;188.481561;192.012161;185.428701;182.88299;199.959509;201.15;191.26;191.12917029;205.81678;190.88491163;404;404;164;187;316;530;191.42655161;203.07349278
48.2648212671, 2.66593187466;"{""coordinates"": [[2.66593187465784, 48.26482126714704]], ""type"": ""MultiPoint""}";77431;1710.567936;1680.871814;1704.865374;1787.395711;1781.622077;1797.65;1862.28;1851.39114771;1816.538302;1824.84430483;430;430;1660;1758;1820;2065;1803.75234165;1737.009927
49.0369982213, 2.80266183043;"{""coordinates"": [[2.802661830432997, 49.0369982213463]], ""type"": ""MultiPoint""}";77437;1623.251825;1598.225896;1680.756834;1714.521147;1729.258127;1791.11;1790.32;1748.88416832;1713.78843;1698.35071285;436;436;1352;929;628;460;1639.38146316;1599.98722203
48.4311826286, 3.01992841795;"{""coordinates"": [[3.019928417946565, 48.431182628576174]], ""type"": ""MultiPoint""}";77439;104.508712;107.715319;117.633694;127.483042;120.27821;125.79;131.44;132.17252297;115.807873;119.77312871;438;438;108;63;52;70;119.30110505;115.31420166
