Réseau,Station,Trafic,Ville,Arrondissement pour Paris,Year,ArRGeopoint
Métro,etienne marcel,2803893,Paris,1.0,2013,"48.86370301201067, 2.348976196879108"
Métro,etienne marcel,2803893,Paris,1.0,2013,"48.7809858295621, 2.0427529498050228"
Métro,etienne marcel,2803893,Paris,1.0,2013,"48.89160728580032, 2.4056496195376296"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.92356203732717, 2.2873757468394946"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.92305566272654, 2.2861558331478795"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.922922094587044, 2.2856240763754405"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.92308777795009, 2.286263202479002"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.92341014207766, 2.287541590022094"
Métro,les agnettes,2368284,Asnières sur Seine,,2013,"48.9230931922891, 2.2856626678323377"
Métro,filles du calvaire,1784167,Paris,3.0,2013,"48.863042111403736, 2.3665956945709343"
Métro,filles du calvaire,1784167,Paris,3.0,2013,"48.8630883018733, 2.366826859795412"
RER,port royal,3140952,Paris,5.0,2013,"48.73779397402133, 2.016251675384693"
RER,port royal,3140952,Paris,5.0,2013,"48.716578186251496, 2.0670552039343137"
RER,port royal,3140952,Paris,5.0,2013,"48.84008414997715, 2.3371858353371793"
RER,port royal,3140952,Paris,5.0,2013,"48.71665013574851, 2.0670539192110353"
RER,port royal,3140952,Paris,5.0,2013,"48.84003441656308, 2.3371374177847355"
RER,port royal,3140952,Paris,5.0,2013,"48.84009261453741, 2.3370903525726963"
RER,port royal,3140952,Paris,5.0,2013,"48.73765727922054, 2.0160366682802042"
Métro,saint-marcel,1853989,Paris,13.0,2013,"48.83853898896763, 2.3606397867113924"
Métro,saint-marcel,1853989,Paris,13.0,2013,"48.838476984054246, 2.360817666594004"
Métro,pelleport,386605,Paris,20.0,2013,"48.868420467985835, 2.40160636134298"
Métro,pelleport,386605,Paris,20.0,2013,"48.86458837191842, 2.405030949405095"
Métro,pelleport,386605,Paris,20.0,2013,"48.864788356519625, 2.4036518956646855"
Métro,pelleport,386605,Paris,20.0,2013,"48.868464887001196, 2.4014967922879253"
RER,nogent-sur-marne,2810184,Nogent-sur-Marne,,2013,"48.83422419617078, 2.4716278683033877"
RER,nogent-sur-marne,2810184,Nogent-sur-Marne,,2013,"48.83421574452363, 2.471750563726395"
RER,gentilly,1907036,Gentilly,,2013,"48.81529108272699, 2.3409328439340635"
RER,gentilly,1907036,Gentilly,,2013,"48.815281564009595, 2.3408376345334156"
RER,gentilly,1907036,Gentilly,,2013,"48.81517019505304, 2.3410288841878226"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.89831539491402, 2.3289014012951754"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.897610253555065, 2.329851656712603"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.89749783731388, 2.32904834074465"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.89750667703666, 2.329020946709953"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.8980570560333, 2.329341217867605"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.89771656107233, 2.329563845985402"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.897457532822145, 2.3298809026875693"
Métro,porte de saint-ouen,3762943,Paris,17.0,2013,"48.897036847617564, 2.3286314440047486"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.87962496689742, 2.3563038701720416"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.881422645383765, 2.357795224218518"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88194246660573, 2.357461551375702"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.87919915511085, 2.3557228186248684"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88121332540486, 2.357334190116306"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88146607265464, 2.3575083366296945"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.87968001222302, 2.3573428849248446"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.879591707396514, 2.356808788205409"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88138469920877, 2.3574275258053436"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88092680265249, 2.35756953234826"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88039890799193, 2.353062681927884"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.881964554272464, 2.3557145144036298"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.8807994410407, 2.357298390710276"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.87970181694532, 2.3572164888604563"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.879510553117, 2.356768884572096"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.88123328645028, 2.3577021090741264"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.880838923532714, 2.3579524145556943"
Métro,gare du nord,49977513,Paris,10.0,2013,"48.881117551402426, 2.357921708015718"
Métro,croix de chavaux,5167717,Montreuil,,2013,"48.857992585144345, 2.435854612674582"
Métro,croix de chavaux,5167717,Montreuil,,2013,"48.857992585144345, 2.435854612674582"
Métro,saint-placide,3287084,Paris,6.0,2013,"48.84700665157568, 2.3270548150663117"
Métro,saint-placide,3287084,Paris,6.0,2013,"48.847041473595674, 2.326849962671852"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.88874459161005, 2.392535589687128"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.889176465128614, 2.3961309255120367"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.88853533758658, 2.39206071434193"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.888459211333235, 2.392122972328148"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.88924820024477, 2.396089180179005"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.88885135280758, 2.3958619420593226"
Métro,porte de pantin,4675965,Paris,19.0,2013,"48.88852876724245, 2.392538107553209"
Métro,place monge,3057167,Paris,6.0,2013,"48.842683564370205, 2.352005590175471"
Métro,place monge,3057167,Paris,6.0,2013,"48.84266638562919, 2.3521548685787708"
Métro,pereire,4787487,Paris,17.0,2013,"48.88484432272626, 2.2976831860125833"
Métro,pereire,4787487,Paris,17.0,2013,"48.889684310843776, 2.179156943251511"
Métro,pereire,4787487,Paris,17.0,2013,"48.88492986462358, 2.297701123838181"
Métro,balard,4189814,Paris,15.0,2013,"48.83665079227241, 2.2785093588069993"
Métro,balard,4189814,Paris,15.0,2013,"48.83573178050923, 2.2782359760646753"
Métro,balard,4189814,Paris,15.0,2013,"48.836667894817374, 2.2783626618092008"
Métro,balard,4189814,Paris,15.0,2013,"48.83588844126669, 2.2788605111327747"
Métro,balard,4189814,Paris,15.0,2013,"48.836405926603504, 2.2781721446078342"
Métro,balard,4189814,Paris,15.0,2013,"48.836329047190674, 2.277355761841914"
Métro,bel air,2319026,Paris,12.0,2013,"49.15899158968312, 2.2904836358600007"
Métro,bel air,2319026,Paris,12.0,2013,"48.683551172961884, 2.0018671493703235"
Métro,bel air,2319026,Paris,12.0,2013,"48.68340738505568, 2.001883479216328"
Métro,bel air,2319026,Paris,12.0,2013,"48.596665901775935, 2.435469200938488"
Métro,bel air,2319026,Paris,12.0,2013,"48.56947559597728, 2.4380528315004524"
Métro,bel air,2319026,Paris,12.0,2013,"48.73008075444433, 2.3015044882200124"
Métro,bel air,2319026,Paris,12.0,2013,"48.84941476517264, 2.6416502216192814"
Métro,bel air,2319026,Paris,12.0,2013,"48.69527632773652, 2.5465655684244166"
Métro,bel air,2319026,Paris,12.0,2013,"48.59618055813651, 2.4355558007744027"
Métro,bel air,2319026,Paris,12.0,2013,"48.83675818720741, 2.1297434880463797"
Métro,bel air,2319026,Paris,12.0,2013,"48.83557754931116, 2.129408970862058"
Métro,bel air,2319026,Paris,12.0,2013,"48.86965826048911, 2.505268047510329"
Métro,bel air,2319026,Paris,12.0,2013,"48.61279136662289, 2.166703624629326"
Métro,bel air,2319026,Paris,12.0,2013,"48.63182517874461, 1.8296800507077098"
Métro,bel air,2319026,Paris,12.0,2013,"48.77742824669937, 1.6644978734811442"
Métro,bel air,2319026,Paris,12.0,2013,"48.951317276043994, 2.867286218711005"
Métro,bel air,2319026,Paris,12.0,2013,"48.84145676695944, 2.401357303918639"
Métro,bel air,2319026,Paris,12.0,2013,"48.84178589481209, 2.4006313788272093"
Métro,bel air,2319026,Paris,12.0,2013,"48.929208621134684, 1.8592711120540972"
Métro,bel air,2319026,Paris,12.0,2013,"48.83397365044782, 2.128999798051469"
Métro,bel air,2319026,Paris,12.0,2013,"48.83393946441934, 2.1292455969182997"
Métro,bel air,2319026,Paris,12.0,2013,"48.63200612457018, 1.8297845792655334"
Métro,bel air,2319026,Paris,12.0,2013,"48.69522861648143, 2.545845871190993"
Métro,bel air,2319026,Paris,12.0,2013,"48.686675579029796, 2.2914065272358743"
Métro,bel air,2319026,Paris,12.0,2013,"48.52820963641408, 2.571386512125138"
Métro,bel air,2319026,Paris,12.0,2013,"48.9868459772898, 2.23510546026035"
Métro,bel air,2319026,Paris,12.0,2013,"48.81580948931261, 2.489178027552435"
Métro,bel air,2319026,Paris,12.0,2013,"48.97044379402855, 1.6903029893295374"
Métro,bel air,2319026,Paris,12.0,2013,"48.87001972345387, 2.505687226052608"
Métro,bel air,2319026,Paris,12.0,2013,"48.95132643461754, 2.867436385999848"
Métro,bel air,2319026,Paris,12.0,2013,"48.986570369011524, 2.2356014056989015"
Métro,bel air,2319026,Paris,12.0,2013,"48.56929690820666, 2.4383122825520664"
Métro,bel air,2319026,Paris,12.0,2013,"48.613265292254106, 2.1650138649466903"
Métro,bel air,2319026,Paris,12.0,2013,"48.92897509736686, 1.8593035308807306"
Métro,bel air,2319026,Paris,12.0,2013,"48.68400594739882, 2.5585357959159962"
Métro,bel air,2319026,Paris,12.0,2013,"48.84956532023959, 2.640872438508522"
Métro,bel air,2319026,Paris,12.0,2013,"48.97046912646805, 1.690152084630371"
Métro,bel air,2319026,Paris,12.0,2013,"49.158228887442974, 2.2892191693864805"
Métro,bel air,2319026,Paris,12.0,2013,"48.777694524435546, 1.6641780241662207"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.79532716426056, 2.48419198568603"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.906381080058075, 2.3319078726389204"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.79588229275951, 2.4836147389972045"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.9059251255001, 2.3323912038498125"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.90599607683785, 2.3322129442691746"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.906372391909656, 2.3319625536476614"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.86352442552773, 2.218459425497317"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.72848442401766, 2.454261623655715"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.86280340590401, 2.2182248815054852"
Métro,garibaldi,3127029,Saint Ouen,,2013,"48.72784824547295, 2.452827137645366"
RER,palaiseau,933098,Palaiseau,,2013,"48.71661581134244, 2.245369050382588"
RER,palaiseau,933098,Palaiseau,,2013,"48.71658925938929, 2.245437398631158"
RER,palaiseau,933098,Palaiseau,,2013,"48.71714022466842, 2.2457991739533507"
Métro,brochant,3492868,Paris,17.0,2013,"48.89062201553531, 2.320190246899945"
Métro,brochant,3492868,Paris,17.0,2013,"48.89065187117646, 2.319904817209366"
Métro,brochant,3492868,Paris,17.0,2013,"48.89113807596908, 2.3207972369534433"
RER,bagneux,1941898,Cachan,,2013,"48.79336704196627, 2.322206317247307"
RER,bagneux,1941898,Cachan,,2013,"48.793306340918214, 2.321811517321032"
RER,bagneux,1941898,Cachan,,2013,"48.79331308166018, 2.3222070183068197"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89835408737354, 2.344000676694414"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89755778140513, 2.3447472731828842"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89752563126444, 2.344624099102791"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89761916190059, 2.344460059334836"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89765849016379, 2.3450733673336184"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89790307904379, 2.345397653596733"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89807207347611, 2.3450545241806258"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89807195455501, 2.343390423644626"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89799143876614, 2.3451100992447147"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89769595186063, 2.345345697673567"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.898821550868064, 2.343967505419864"
Métro,porte de clignancourt,8699614,Paris,18.0,2013,"48.89776438650571, 2.344703752466805"
Métro,convention,5792331,Paris,15.0,2013,"48.93430669085761, 2.1671233961936633"
Métro,convention,5792331,Paris,15.0,2013,"48.83732867442341, 2.2987321616861363"
Métro,convention,5792331,Paris,15.0,2013,"48.88294741434707, 2.4112301809885848"
Métro,convention,5792331,Paris,15.0,2013,"49.007776761705585, 2.516172570032321"
Métro,convention,5792331,Paris,15.0,2013,"48.83713505379126, 2.296391386480917"
Métro,convention,5792331,Paris,15.0,2013,"48.88340792114993, 2.4116067894197073"
Métro,convention,5792331,Paris,15.0,2013,"48.8371259005073, 2.296364261434269"
Métro,convention,5792331,Paris,15.0,2013,"49.00784902651835, 2.5162539096865983"
Métro,convention,5792331,Paris,15.0,2013,"48.93361411148059, 2.1671071848763477"
Métro,saint-jacques,2070465,Paris,13.0,2013,"48.83285722652648, 2.337096538905495"
Métro,saint-jacques,2070465,Paris,13.0,2013,"48.832916006205444, 2.337154370925007"
Métro,concorde,7176639,Paris,8.0,2013,"48.948677730420684, 2.910709479902621"
Métro,concorde,7176639,Paris,8.0,2013,"48.72158682629715, 2.304064999519595"
Métro,concorde,7176639,Paris,8.0,2013,"48.8661500348123, 2.323181449571859"
Métro,concorde,7176639,Paris,8.0,2013,"48.704654945218884, 2.4211888271227004"
Métro,concorde,7176639,Paris,8.0,2013,"48.924737677204966, 2.1735680461691786"
Métro,concorde,7176639,Paris,8.0,2013,"48.915879278008134, 2.4647133364954845"
Métro,concorde,7176639,Paris,8.0,2013,"48.91635502770286, 2.464517415601494"
Métro,concorde,7176639,Paris,8.0,2013,"48.70460012300332, 2.421012769754829"
Métro,concorde,7176639,Paris,8.0,2013,"48.7209412756183, 2.3028773272498224"
Métro,concorde,7176639,Paris,8.0,2013,"48.94852460413612, 2.9103684190383614"
Métro,concorde,7176639,Paris,8.0,2013,"48.86707308708157, 2.321015585498974"
Métro,concorde,7176639,Paris,8.0,2013,"48.86652125192581, 2.3220315426557194"
Métro,concorde,7176639,Paris,8.0,2013,"48.86656106313899, 2.3219151528497886"
Métro,concorde,7176639,Paris,8.0,2013,"48.86655799293607, 2.3229614457982586"
Métro,concorde,7176639,Paris,8.0,2013,"48.866472156518384, 2.3228909937191604"
Métro,concorde,7176639,Paris,8.0,2013,"48.86618081580806, 2.3230583629029056"
Métro,concorde,7176639,Paris,8.0,2013,"48.811918996982044, 2.4436792560283345"
Métro,concorde,7176639,Paris,8.0,2013,"48.86688733036349, 2.321563288632046"
Métro,concorde,7176639,Paris,8.0,2013,"48.79603146874444, 2.1976478334287166"
Métro,concorde,7176639,Paris,8.0,2013,"48.811855409863526, 2.443543759366914"
Métro,avron,1907820,Paris,11.0,2013,"48.84983538212575, 2.498424528360631"
Métro,avron,1907820,Paris,11.0,2013,"48.851616458045946, 2.3980666384995173"
Métro,avron,1907820,Paris,11.0,2013,"48.85145419141166, 2.398884824315576"
Métro,avron,1907820,Paris,11.0,2013,"48.85099479565374, 2.3987402181244075"
Métro,avron,1907820,Paris,11.0,2013,"48.85164854358347, 2.398187556659397"
Métro,avron,1907820,Paris,11.0,2013,"48.84986681244222, 2.4994871604688216"
Métro,vaugirard,3910263,Paris,15.0,2013,"48.83959485362464, 2.300227664827244"
Métro,vaugirard,3910263,Paris,15.0,2013,"48.83898372839008, 2.300303993552831"
Métro,vaugirard,3910263,Paris,15.0,2013,"48.8394379180632, 2.301074515654545"
Métro,vaugirard,3910263,Paris,15.0,2013,"48.83953628375174, 2.3009778221260975"
Métro,vaugirard,3910263,Paris,15.0,2013,"48.833766970529894, 1.9842088867269188"
Métro,pierre curie,1404039,Ivry,,2013,"48.809729846307896, 2.423917171932755"
Métro,pierre curie,1404039,Ivry,,2013,"48.919038969956304, 2.312068252373304"
Métro,pierre curie,1404039,Ivry,,2013,"48.98567005804269, 2.421844021689216"
Métro,pierre curie,1404039,Ivry,,2013,"48.5250988784908, 2.376622845847405"
Métro,pierre curie,1404039,Ivry,,2013,"48.7724966558391, 2.5452551807172403"
Métro,pierre curie,1404039,Ivry,,2013,"48.97568202274658, 2.18398725621322"
Métro,pierre curie,1404039,Ivry,,2013,"48.93657008939956, 2.4273720483029546"
Métro,pierre curie,1404039,Ivry,,2013,"48.98576817874406, 2.4216789729749255"
Métro,pierre curie,1404039,Ivry,,2013,"48.86901720581452, 2.424256686719501"
Métro,pierre curie,1404039,Ivry,,2013,"48.977252096687735, 1.9696831534068984"
Métro,pierre curie,1404039,Ivry,,2013,"48.81047767135235, 2.4241948716985346"
Métro,pierre curie,1404039,Ivry,,2013,"49.07159346927315, 2.566036079895528"
Métro,pierre curie,1404039,Ivry,,2013,"49.071440321221786, 2.5659552480095273"
Métro,pierre curie,1404039,Ivry,,2013,"48.61584079733825, 2.259248838739343"
Métro,pierre curie,1404039,Ivry,,2013,"48.951828222344524, 2.2435810706524744"
Métro,pierre curie,1404039,Ivry,,2013,"48.952395235792025, 2.2436547505088624"
Métro,pierre curie,1404039,Ivry,,2013,"48.94416145154714, 2.517624428423024"
Métro,pierre curie,1404039,Ivry,,2013,"48.52499114604132, 2.3766647555657534"
Métro,pierre curie,1404039,Ivry,,2013,"48.713005862687844, 2.260685009532311"
Métro,pierre curie,1404039,Ivry,,2013,"48.61556884686221, 2.258913518919905"
Métro,pierre curie,1404039,Ivry,,2013,"48.73228489162175, 2.3990869947282993"
Métro,pierre curie,1404039,Ivry,,2013,"48.919081580698254, 2.3116583170150777"
Métro,pierre curie,1404039,Ivry,,2013,"48.869696857863666, 2.423458481318384"
Métro,pierre curie,1404039,Ivry,,2013,"49.01929701721972, 2.2110839645513702"
Métro,pierre curie,1404039,Ivry,,2013,"49.01930888259098, 2.211521295708901"
Métro,pierre curie,1404039,Ivry,,2013,"48.77255134320903, 2.5454452040649675"
Métro,pierre curie,1404039,Ivry,,2013,"48.892097109048564, 2.4883477714059263"
Métro,pierre curie,1404039,Ivry,,2013,"48.868952943992305, 2.423984748023964"
Métro,pierre curie,1404039,Ivry,,2013,"48.9500042113634, 1.995251635644691"
Métro,pierre curie,1404039,Ivry,,2013,"48.9502573522095, 1.9954105988026913"
Métro,pierre curie,1404039,Ivry,,2013,"48.9369148606356, 2.4280098149803546"
Métro,pierre curie,1404039,Ivry,,2013,"48.80172301630161, 1.9792369157106668"
Métro,pierre curie,1404039,Ivry,,2013,"48.80170805272547, 1.979591215409862"
Métro,pierre curie,1404039,Ivry,,2013,"48.71378066616527, 2.259437156889407"
Métro,pierre curie,1404039,Ivry,,2013,"48.77616010246616, 2.283469014269156"
RER,nanterre-ville,3424216,Nanterre,,2013,"48.89504987423765, 2.1952039509304644"
RER,le parc de saint-maur,2090558,Saint-Maur des Fossés,,2013,"48.80547428384298, 2.486758968591542"
RER,le parc de saint-maur,2090558,Saint-Maur des Fossés,,2013,"48.8053473292087, 2.4865164959477695"
RER,le parc de saint-maur,2090558,Saint-Maur des Fossés,,2013,"48.80540117281752, 2.4864887343380695"
RER,chatou-croissy,1905937,Chatou,,2013,"48.88519684706624, 2.155912338511092"
RER,bures-sur-yvette,649479,Bures sur Yvette,,2013,"48.696105747252325, 2.164135589062165"
RER,bures-sur-yvette,649479,Bures sur Yvette,,2013,"48.69625262530202, 2.1645578592008206"
RER,bures-sur-yvette,649479,Bures sur Yvette,,2013,"48.69631539274705, 2.164529680339737"
