Département;Département commune;Libellé de commune;Arrondissement;Canton ville;Zone d'emploi;Unité urbaine;Population 2010;Taxi;Aéroport;Aéroport nombre de passagers;Gare avec train TAGV (train à grande vitesse);Gare sous convention avec l’État;Gare sous convention avec les conseils régionaux ou les STIF;Agence de voyage;Hôtel homologué;Hôtel homologué - nombre de chambres;Camping homologué;Camping homologué - nombre d'emplacements;Information Touristique;geo_point_2d;geo_shape
78;78220;['Les Essarts-le-Roi'];782;7818;1112;78204;6318;4;0;0;0;0;1;0;0;0;0;0;0;48.71601926502329, 1.895251700604583;"{""coordinates"": [[[1.937892291577651, 48.68773906363643], [1.914044602702936, 48.70101728849089], [1.869116263708723, 48.70734630187179], [1.8693573877087761, 48.71064986081935], [1.837866543648192, 48.72093473615346], [1.853383381778658, 48.73309341000621], [1.873847304632018, 48.732514660005684], [1.903288569671576, 48.73824879313228], [1.906655067175227, 48.73529332745172], [1.903472093402418, 48.722383164342304], [1.9375250169962692, 48.717842844431], [1.937580262825235, 48.711114967483724], [1.94192497986669, 48.70933655247968], [1.939710286457771, 48.70059153155792], [1.943273386565222, 48.69508206714281], [1.937892291577651, 48.68773906363643]]], ""type"": ""Polygon""}"
91;91103;['Brétigny-sur-Orge'];913;9104;1116;851;23334;18;0;0;0;0;1;2;3;161;0;0;0;48.60251133989735, 2.3021623231962502;"{""coordinates"": [[[2.313281782316677, 48.57575656826309], [2.290435266292618, 48.58106493191001], [2.28814589751374, 48.594895561071446], [2.268120878364411, 48.60618051523794], [2.282544095671399, 48.61773753303216], [2.291824538782293, 48.619709104714985], [2.292714326038999, 48.62615508777353], [2.328934734600984, 48.619510202871396], [2.3187902510767, 48.61189646322535], [2.328923407628245, 48.596049976754294], [2.326590094046657, 48.5929423269166], [2.316867985207582, 48.58559148900522], [2.313281782316677, 48.57575656826309]]], ""type"": ""Polygon""}"
91;91182;['Courcouronnes'];912;9139;1115;851;13812;12;0;0;0;0;0;2;4;385;0;0;2;48.62163497744126, 2.412880090576315;"{""coordinates"": [[[2.400059408721552, 48.6097339849166], [2.40109404601173, 48.61296853067563], [2.3950508614902573, 48.618218249586036], [2.399270549079666, 48.624104543166744], [2.413329247562272, 48.63607529432419], [2.424822511474169, 48.63008657193636], [2.424983412989922, 48.62038147911775], [2.431928937456322, 48.61173433839789], [2.412578905108272, 48.61344852025375], [2.400059408721552, 48.6097339849166]]], ""type"": ""Polygon""}"
95;95024;['Arthies'];953;9516;1119;95000;301;1;0;0;0;0;0;0;0;0;0;0;0;49.0949860680999, 1.7972625373233062;"{""coordinates"": [[[1.7965466896679252, 49.072232197890884], [1.792819750911606, 49.0818166923001], [1.777519054345048, 49.08976416465385], [1.781942104387352, 49.10314457293605], [1.793543439588511, 49.11485237218501], [1.815330093342677, 49.107983180028455], [1.816338635446762, 49.10460308578101], [1.802515670268199, 49.086400848893845], [1.815394129946803, 49.076412078948856], [1.7965466896679252, 49.072232197890884]]], ""type"": ""Polygon""}"
95;95604;['Survilliers'];952;9515;56;95401;3833;3;0;0;0;0;0;0;0;0;0;0;0;49.105973621905584, 2.544107427524648;"{""coordinates"": [[[2.55946499895601, 49.097617729945284], [2.550555366844223, 49.09556170954141], [2.549610139852164, 49.09246514759552], [2.5400311038173022, 49.09193435787014], [2.530630012565814, 49.092941024884865], [2.530765744533759, 49.09609752207641], [2.5310627116434388, 49.09959630822913], [2.533886050153251, 49.119109257320396], [2.542654153053928, 49.12206502566645], [2.542120954962769, 49.11884417516441], [2.551652926177278, 49.120642338339664], [2.554535140411581, 49.1184052643161], [2.55946499895601, 49.097617729945284]]], ""type"": ""Polygon""}"
77;77483;['Varreddes'];771;7717;1104;77000;1858;1;0;0;0;0;0;0;0;0;1;70;0;49.00581987678933, 2.928077900822424;"{""coordinates"": [[[2.910396316803257, 48.987802962254904], [2.914540820845937, 49.01827986558054], [2.92095959934979, 49.02269926039491], [2.941498174826834, 49.020427097964756], [2.940205986273542, 49.014662671944464], [2.9483427353187093, 49.01174407905694], [2.944697073023085, 48.99504432644825], [2.9295853684591693, 48.99358868719], [2.921652560604792, 48.98932151670633], [2.910396316803257, 48.987802962254904]]], ""type"": ""Polygon""}"
77;77495;['Vert-Saint-Denis'];772;7742;1105;851;6966;4;0;0;0;0;0;0;3;155;0;0;0;48.57118065468355, 2.627173309809635;"{""coordinates"": [[[2.611346765747545, 48.536488186658836], [2.596554393401111, 48.54533570287561], [2.609119683507293, 48.56085917440525], [2.611687865112841, 48.5782289495572], [2.600792369669901, 48.590156812211234], [2.616541425707574, 48.59485918952246], [2.644717477400379, 48.59337243575577], [2.651945152617561, 48.589300906792104], [2.655556566386536, 48.58035200338401], [2.653261333791765, 48.56048328035304], [2.640303154081063, 48.558870577067864], [2.629514783680537, 48.55330516311911], [2.612018020373649, 48.542796393969994], [2.611346765747545, 48.536488186658836]]], ""type"": ""Polygon""}"
77;77496;['Vieux-Champagne'];773;7723;1105;77000;180;0;0;0;0;0;0;0;0;0;0;0;0;48.587139976517975, 3.138218730297416;"{""coordinates"": [[[3.124699528531759, 48.57563079643999], [3.113748509501812, 48.58282006224467], [3.114442365474908, 48.59633930244497], [3.12575403667238, 48.60268750304093], [3.140189861753834, 48.59949607462335], [3.164643368952036, 48.58696135182343], [3.172587324809459, 48.578287582615445], [3.167690433863875, 48.57735006932355], [3.124699528531759, 48.57563079643999]]], ""type"": ""Polygon""}"
77;77085;['Chanteloup-en-Brie'];775;7743;1102;851;2121;9;0;0;0;0;0;0;1;64;0;0;0;48.85777660328836, 2.74039391563446;"{""coordinates"": [[[2.7427058949749723, 48.847210585995796], [2.732076461128301, 48.852664183465386], [2.727542158243183, 48.85975862454365], [2.729660828405411, 48.869098369135386], [2.742350580263269, 48.86395528097876], [2.75211136727975, 48.86372408639865], [2.752336968526274, 48.8506753500573], [2.7427058949749723, 48.847210585995796]]], ""type"": ""Polygon""}"
77;77153;['Dammartin-en-Goële'];771;7709;56;77304;8052;16;0;0;0;0;0;1;0;0;0;0;1;49.0541690491116, 2.67926104225275;"{""coordinates"": [[[2.659744311087973, 49.02930177295646], [2.658493032185593, 49.03659058734194], [2.668511876856352, 49.043928953385915], [2.668886535893483, 49.05381184103218], [2.660160512720128, 49.06181697804737], [2.646017484952161, 49.065085041296385], [2.654091909727127, 49.06903785263097], [2.67410738392851, 49.06553315630603], [2.680854227644092, 49.069867188386205], [2.691154522021748, 49.07062241020906], [2.6900232504567763, 49.067562390116144], [2.7030806252243593, 49.064736059861026], [2.704830359900261, 49.05061458949118], [2.681073457801052, 49.043108749727196], [2.674880866956022, 49.03381264587939], [2.669688734386513, 49.033097115989975], [2.659744311087973, 49.02930177295646]]], ""type"": ""Polygon""}"
77;77492;['Verdelot'];773;7726;1103;77000;726;0;0;0;0;0;0;0;0;0;1;20;0;48.87852551959691, 3.365212596879714;"{""coordinates"": [[[3.391986358268158, 48.83737501522252], [3.37854393674107, 48.83986453113288], [3.354935311044213, 48.83828211687246], [3.352727693823895, 48.85431485362819], [3.361121388242065, 48.86197907983944], [3.359506935260709, 48.8650506374589], [3.326203091706264, 48.89942764995994], [3.330199223018051, 48.907959957190435], [3.361698351399775, 48.919559673870566], [3.367426505937495, 48.928804779952195], [3.375156971327012, 48.90878083848928], [3.370313330445541, 48.895288518665915], [3.38094971057151, 48.887539136506184], [3.382320406113289, 48.873631405230974], [3.386832718701552, 48.87174632569712], [3.405842070740801, 48.87588320285716], [3.39889801035164, 48.86641871147295], [3.3951335908739972, 48.86434476440116], [3.3926818762009052, 48.848317739941756], [3.397549567974464, 48.83976690478786], [3.391986358268158, 48.83737501522252]]], ""type"": ""Polygon""}"
77;77510;['Villeneuve-Saint-Denis'];773;7727;1102;77000;714;0;0;0;0;0;0;0;0;0;0;0;0;48.81245429450124, 2.793288792734879;"{""coordinates"": [[[2.796234512083132, 48.7939371372105], [2.776908005866563, 48.8090839672282], [2.771869488324392, 48.81851772883734], [2.784713375296714, 48.82811963211568], [2.8023474862687623, 48.829616009618206], [2.803030137156004, 48.82920343684943], [2.806267692354182, 48.82672652820124], [2.804704142974986, 48.80414113718729], [2.815401942254144, 48.797502812206], [2.812756082333418, 48.79506139899677], [2.796234512083132, 48.7939371372105]]], ""type"": ""Polygon""}"
78;78070;['Boinville-en-Mantois'];781;7807;1110;78000;312;0;0;0;0;0;0;0;0;0;0;0;0;48.928483593385984, 1.749280347552265;"{""coordinates"": [[[1.749242614349485, 48.91219161834289], [1.737597544484061, 48.91861700428332], [1.729485324011567, 48.931158563558235], [1.757435055430595, 48.93882644997293], [1.763601015990008, 48.944196448276244], [1.7686139491487411, 48.9423773844679], [1.763394545828061, 48.93680156082045], [1.767330229077596, 48.93087030769494], [1.753093554310521, 48.92174724413585], [1.749242614349485, 48.91219161834289]]], ""type"": ""Polygon""}"
78;78384;['Médan'];783;7816;1111;851;1456;1;0;0;0;0;0;0;0;0;0;0;1;48.954823539829476, 1.987578041733542;"{""coordinates"": [[[1.9697413494616822, 48.94467953919587], [1.9694671291717571, 48.94611610113404], [1.979300104064231, 48.958511882340304], [1.9961512474827798, 48.9670626563941], [2.00252117237398, 48.953994919806156], [1.99599759759039, 48.94885034182493], [1.980861351913457, 48.948533762228976], [1.978490145172676, 48.945518838817655], [1.9697413494616822, 48.94467953919587]]], ""type"": ""Polygon""}"
78;78505;['Prunay-le-Temple'];781;7808;1110;78000;394;0;0;0;0;0;0;0;0;0;0;0;0;48.859289814279144, 1.671301146657966;"{""coordinates"": [[[1.6589144112971872, 48.84163414446016], [1.652197378614889, 48.84528242287145], [1.6587771762088912, 48.867087110272315], [1.6640973322997041, 48.87175174312055], [1.6897701681310662, 48.87288999346663], [1.696313058344683, 48.86860818631365], [1.670258449557493, 48.84458509205779], [1.6589144112971872, 48.84163414446016]]], ""type"": ""Polygon""}"
91;91347;['Longpont-sur-Orge'];913;9120;1116;851;6561;7;0;0;0;0;0;0;0;0;0;0;0;48.640455693382464, 2.286470610433681;"{""coordinates"": [[[2.282544095671399, 48.61773753303216], [2.276027550834053, 48.621970922976814], [2.281575738855799, 48.627005953057264], [2.281661427327475, 48.643503857811424], [2.273006686282875, 48.651906873068704], [2.276122658583966, 48.66022836796183], [2.291325367895718, 48.65758521237107], [2.291425498413626, 48.652197714667764], [2.298933684863028, 48.65012825587546], [2.2978563797418072, 48.64441895785391], [2.292714326038999, 48.62615508777353], [2.291824538782293, 48.619709104714985], [2.282544095671399, 48.61773753303216]]], ""type"": ""Polygon""}"
77;77117;['Citry'];771;7712;1104;77000;797;0;0;0;0;0;0;0;0;0;0;0;0;48.96088927930893, 3.245839559382353;"{""coordinates"": [[[3.260165925779105, 48.94479571037602], [3.238811616211124, 48.95019069191326], [3.229561302596842, 48.97645747813895], [3.231215509187777, 48.97675104540534], [3.249522040714711, 48.97423249520237], [3.255213007950955, 48.962053892417856], [3.262972370547835, 48.94903405422358], [3.260165925779105, 48.94479571037602]]], ""type"": ""Polygon""}"
95;95353;['Maffliers'];952;9526;56;95203;1664;5;0;0;0;0;0;0;1;99;0;0;0;49.083629146999385, 2.312333333002046;"{""coordinates"": [[[2.334604895707003, 49.07530955716819], [2.310415954549569, 49.07254762522462], [2.293297007342776, 49.07840070598873], [2.283744905547564, 49.078263239411044], [2.291228275404014, 49.08655296066015], [2.303007809821331, 49.09219662229963], [2.303447606542782, 49.09818754019109], [2.312422907119311, 49.097699705881624], [2.331673404726792, 49.08612822365917], [2.338772473625187, 49.07692408421886], [2.338639623265995, 49.07660864477007], [2.334604895707003, 49.07530955716819]]], ""type"": ""Polygon""}"
95;95607;['Taverny'];953;9525;1119;851;26144;37;0;0;0;0;2;1;1;77;0;0;1;49.02673162025044, 2.221160671655872;"{""coordinates"": [[[2.217128189840218, 49.002898539827896], [2.21494623952171, 49.00347778747939], [2.20221024701625, 49.00864537856113], [2.20517975988083, 49.01825992645417], [2.183164434509944, 49.02543189392754], [2.195287263122378, 49.031106929991374], [2.220098428267248, 49.032655431200226], [2.228292723672245, 49.04076532103627], [2.228598876969842, 49.04409435876443], [2.223861615156305, 49.04530474706037], [2.231302714246329, 49.051790889336296], [2.234868070986362, 49.049367824489615], [2.253149647049514, 49.04141702368324], [2.244078476498541, 49.03408566006253], [2.234979618522658, 49.01859739955467], [2.223938365742677, 49.011809266915286], [2.217128189840218, 49.002898539827896]]], ""type"": ""Polygon""}"
92;92024;['Clichy'];922;9291;1101;851;58916;125;0;0;0;0;0;21;6;647;0;0;10;48.90353591392884, 2.305752304517755;"{""coordinates"": [[[2.3037771140328482, 48.89415199628832], [2.287389258968528, 48.90364238146715], [2.313758259741169, 48.914021542184294], [2.319884458526643, 48.90045886733915], [2.3037771140328482, 48.89415199628832]]], ""type"": ""Polygon""}"
93;93053;['Noisy-le-Sec'];931;9320;1101;851;39733;50;0;0;0;0;1;2;1;29;0;0;3;48.89132246295204, 2.459136473721034;"{""coordinates"": [[[2.464761047295888, 48.87807255709601], [2.451667251149139, 48.878489941265784], [2.449772805945615, 48.884866437737344], [2.443131384359163, 48.88872978250978], [2.441283286623537, 48.898280874118626], [2.469861405218081, 48.904768868997856], [2.473939231697145, 48.89542507924433], [2.471698986846501, 48.889039095377626], [2.476639574002478, 48.8886650931809], [2.464761047295888, 48.87807255709601]]], ""type"": ""Polygon""}"
94;94068;['Saint-Maur-des-Fossés'];941;9497;1101;851;74816;78;0;0;0;0;0;19;4;133;0;0;6;48.799067779744675, 2.49386450452294;"{""coordinates"": [[[2.51250920628796, 48.78492314424206], [2.488371600221122, 48.78418365907524], [2.474862668584059, 48.78764169648452], [2.464016168795708, 48.80736210894082], [2.460632172138156, 48.809370495117236], [2.476181341146115, 48.814916838908374], [2.480185391468517, 48.813522296204546], [2.515605843569177, 48.80908424025652], [2.522283140880501, 48.80406560133557], [2.5231179676050948, 48.79466138652763], [2.5168638202372433, 48.7864698010811], [2.51250920628796, 48.78492314424206]]], ""type"": ""Polygon""}"
95;95134;['Champagne-sur-Oise'];953;9503;56;851;4657;1;0;0;0;0;1;0;0;0;0;0;0;49.142775912322264, 2.228016806036126;"{""coordinates"": [[[2.217447214248123, 49.12416554312453], [2.213416675847403, 49.126153327303115], [2.2116879880478812, 49.142524157394625], [2.198464270371318, 49.15660691136412], [2.193067257045783, 49.16513935866278], [2.196877147467336, 49.16701698318211], [2.216360148420951, 49.154378053030484], [2.241582561481454, 49.15157253565669], [2.252897348076622, 49.146374494588486], [2.263612788640132, 49.13593883129863], [2.255738388217263, 49.131790376024256], [2.235042485081733, 49.13034785578344], [2.217447214248123, 49.12416554312453]]], ""type"": ""Polygon""}"
95;95288;['Groslay'];952;9518;56;851;8460;15;0;0;0;0;1;0;0;0;0;0;0;48.98497010773108, 2.350490578106561;"{""coordinates"": [[[2.344308027829061, 48.97791550098313], [2.343399584564091, 48.980617275839236], [2.3351570083382143, 48.980967547295336], [2.337479605121333, 48.99275150915264], [2.351150218229888, 48.99230465358529], [2.361984576626002, 48.98689537271051], [2.365690973859745, 48.98883940153542], [2.367829787639959, 48.98375198611976], [2.364243478653274, 48.978715236896996], [2.344308027829061, 48.97791550098313]]], ""type"": ""Polygon""}"
78;78202;['Drocourt'];781;7810;1110;78000;505;1;0;0;0;0;0;0;0;0;0;0;0;49.051962334525236, 1.768220799920765;"{""coordinates"": [[[1.772786313770359, 49.04212743953261], [1.762940927905428, 49.04254801579881], [1.751176843177371, 49.04822659716713], [1.751367853187022, 49.05507202707763], [1.759422161312399, 49.06328479831266], [1.770733058215842, 49.05778068215246], [1.789381520171228, 49.05786213159284], [1.7872318238587992, 49.05148267576471], [1.772786313770359, 49.04212743953261]]], ""type"": ""Polygon""}"
78;78242;['Fontenay-le-Fleury'];784;7836;1116;851;12732;9;0;0;0;0;1;1;0;0;0;0;1;48.81779849884517, 2.046623354128094;"{""coordinates"": [[[2.048458422725607, 48.80322053657031], [2.024795938684651, 48.811853223111804], [2.034785406512309, 48.82617208372394], [2.047715942628594, 48.82673445058138], [2.052683140560541, 48.83074928537893], [2.059396427905741, 48.82939919892332], [2.07068090815964, 48.82301168390119], [2.060286578671279, 48.81704828317048], [2.048458422725607, 48.80322053657031]]], ""type"": ""Polygon""}"
91;91145;['Chatignonville'];911;9107;1116;91000;56;0;0;0;0;0;0;0;0;0;0;0;0;48.468759981663, 1.932528745945486;"{""coordinates"": [[[1.930627997848879, 48.45371826817908], [1.92214896483737, 48.45760028606413], [1.9165394406084961, 48.46330732656432], [1.9168257606994712, 48.473692459596386], [1.923263082472038, 48.479131162447246], [1.9331084385639201, 48.481424252665256], [1.95562549415934, 48.47264552301906], [1.930627997848879, 48.45371826817908]]], ""type"": ""Polygon""}"
77;77087;['La Chapelle-Iger'];773;7727;1105;77000;159;0;0;0;0;0;0;0;0;0;0;0;0;48.65145292089173, 2.9924228324129603;"{""coordinates"": [[[2.990351118937032, 48.63391240613221], [2.977497624402119, 48.63830919051463], [2.969912099679616, 48.65978716884149], [2.974238795693953, 48.66902575330185], [2.9859328725827083, 48.6626234785388], [3.000529571696528, 48.66436928307873], [3.010237967060124, 48.66222810088654], [3.018178135037649, 48.65335831794339], [3.017320575038756, 48.64647740651071], [3.012339024296599, 48.64711666051518], [3.00318946991411, 48.63912980928284], [2.990351118937032, 48.63391240613221]]], ""type"": ""Polygon""}"
77;77143;['Crégy-lès-Meaux'];771;7717;1104;77501;4292;6;0;0;0;0;0;0;0;0;0;0;0;48.97765635378738, 2.873690960455802;"{""coordinates"": [[[2.868406048114334, 48.96201946254452], [2.8573617235055497, 48.97059449810367], [2.860392210210019, 48.976335123865475], [2.868798217194024, 48.97978863165002], [2.866828316713816, 48.98617090560107], [2.876114122006893, 48.988240052870765], [2.877623428132317, 48.99135287384507], [2.888868461682883, 48.98524916962925], [2.8910672906895893, 48.97913650525999], [2.877349287182313, 48.97434839175138], [2.868406048114334, 48.96201946254452]]], ""type"": ""Polygon""}"
